id,amount,stripe_status,processing_decision,timestamp,recipient_account,reference,merchant_name,device_id,type,customer_id,confidence,latency,old_balance_org,new_balance_org,is_fraud
pi_bfa80a28a6484d8eb21dfd,45.89,succeeded,cloud,2025-07-04 11:51:27,935943621382,INV-4720,card,,Transfer,admin.perlis@bankedge.com,0.96,98.37,122659.89,122614.0,0
pi_4b06bbcf56e24b5f9d73d2,188.7,succeeded,edge,2025-10-12 21:59:50,869468250807,Ref-a5b80ea9,card,edge-15,Transfer,admin.labuan@bankedge.com,0.962,1.73,6183.84,5995.14,0
pi_c1b56fba40784e7880c197,72.96,succeeded,edge,2025-07-25 11:47:40,524696492686,INV-1879,card,edge-12,Transfer,admin.selangor@bankedge.com,0.963,16.18,146865.52,146792.56,0
pi_99b5a620c1584305a2615f,194.16,failed,edge,2025-08-19 04:30:40,564583849919,INV-5726,fpx_cimb,edge-4,Transfer,admin.malacca@bankedge.com,0.25,14.23,51397.83,51203.67,0
pi_56b013dc4aaa40f095d8bb,209.4,succeeded,edge,2025-10-31 07:44:36,485815176406,INV-8380,fpx_cimb,edge-7,Transfer,admin.penang@bankedge.com,0.923,8.66,120615.35,120405.95,0
pi_e535185e6c124347bf8ca5,235.86,succeeded,edge,2025-09-21 15:12:51,20151442124,INV-7307,fpx_ambank,edge-7,Transfer,admin.penang@bankedge.com,0.931,25.9,94583.93,94348.07,0
pi_fd1c887816454eba8d3ad7,300.14,succeeded,edge,2025-07-10 13:27:57,939663488834,INV-3965,fpx_publicbank,edge-13,Transfer,admin.terengganu@bankedge.com,0.945,5.04,192489.83,192189.69,0
pi_c9707b42a7414ec0b401c8,69.66,succeeded,edge,2025-11-14 12:18:11,612950210361,Ref-f6672345,card,edge-4,Transfer,admin.malacca@bankedge.com,0.986,26.09,100937.34,100867.68,0
pi_2f8eb9b5a76a4a0bbb0e1e,48.08,succeeded,flagged,2025-06-18 16:17:28,625620910671,INV-1601,fpx_cimb,edge-7,Transfer,admin.penang@bankedge.com,0.93,19.67,155959.9,155911.82,0
pi_5465c36187074a18aae513,106.73,succeeded,edge,2025-08-31 06:56:42,292689035346,INV-6571,grabpay,edge-13,Transfer,admin.terengganu@bankedge.com,0.935,6.27,46706.81,46600.08,0
pi_1a58ac69fcc243cba0bb87,57.67,succeeded,edge,2025-06-23 23:07:33,288620523130,INV-1476,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.931,13.56,172112.61,172054.94,0
pi_4b59075983f341aa9e3206,112.28,succeeded,edge,2025-07-29 14:51:38,689278904163,,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.931,28.2,142209.11,142096.83,0
pi_b14860f5c535421d979c15,148.73,succeeded,cloud,2025-09-04 10:43:30,182496766555,INV-5042,card,,Transfer,admin.selangor@bankedge.com,0.982,143.4,161394.85,161246.12,0
pi_61676793e4244ab99b0deb,141.93,succeeded,edge,2025-09-05 20:36:17,441186306841,INV-9514,card,edge-4,Transfer,admin.malacca@bankedge.com,0.919,10.76,138024.82,137882.89,0
pi_6ba4db82a1c441af98a109,58.31,succeeded,edge,2025-10-28 17:40:15,658123209188,INV-6669,card,edge-7,Transfer,admin.penang@bankedge.com,0.907,9.95,166773.1,166714.79,0
pi_1dec4bab8efd496e8c52c5,23.91,succeeded,edge,2025-06-25 07:53:44,541355896657,,fpx_maybank,edge-10,Transfer,admin.sabah@bankedge.com,0.985,18.63,38801.73,38777.82,0
pi_7d78c9067a18460797cd16,69.57,succeeded,edge,2025-11-10 02:53:01,452825447037,Ref-8ec5d41b,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.931,9.93,193419.97,193350.4,0
pi_19bf13720b0e44d39a73ed,20.46,succeeded,edge,2025-12-06 20:46:43,279414014304,Ref-6eefc76e,card,edge-1,Transfer,admin.johor@bankedge.com,0.952,24.21,79059.12,79038.66,0
pi_b8c3edd9ad224d2a8a4e11,266.98,succeeded,edge,2025-09-26 07:10:54,632096508354,INV-4787,grabpay,edge-3,Transfer,admin.kelantan@bankedge.com,0.922,1.78,132465.37,132198.39,0
pi_bf349aebe9664321bf0579,52.94,succeeded,edge,2025-08-22 05:56:50,61874508619,INV-7339,fpx_ambank,edge-13,Transfer,admin.terengganu@bankedge.com,0.976,13.54,91884.81,91831.87,0
pi_57d9b1f740e04a789310d7,22.13,succeeded,edge,2025-09-10 19:17:02,681511503627,INV-9010,fpx_publicbank,edge-12,Transfer,admin.selangor@bankedge.com,0.966,11.56,150707.84,150685.71,0
pi_2e8e8733dcb4457c933f4f,5.09,succeeded,edge,2025-07-04 18:59:42,800649411955,Ref-e3e0e354,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.983,15.47,93575.69,93570.6,0
pi_93375b2b2dd84f71ae83a1,126.55,failed,edge,2025-11-01 12:58:39,579773419052,INV-8770,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.268,16.96,128349.76,128223.21,0
pi_92c8d7f4fd0549309a208d,123.57,succeeded,cloud,2025-11-30 13:15:39,455645454503,INV-9129,card,,Transfer,admin.putrajaya@bankedge.com,0.983,46.44,59021.93,58898.36,0
pi_08f2ee33ec984abe897b74,51.97,succeeded,edge,2025-08-31 20:02:02,962250081793,Ref-3657ff67,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.942,26.36,160483.58,160431.61,0
pi_6f45f3fc0d9d47e2b03827,10.93,succeeded,edge,2025-06-17 07:42:47,811929118057,INV-8263,fpx_rhb,edge-9,Transfer,admin.perlis@bankedge.com,0.997,11.12,149044.02,149033.09,0
pi_1fe00c520a094863aed604,65.24,succeeded,edge,2025-07-31 13:47:47,8075758808,INV-5471,card,edge-2,Transfer,admin.kedah@bankedge.com,0.902,13.84,73226.7,73161.46,0
pi_65a47678a1b84adc9e0491,46.74,succeeded,edge,2025-07-13 09:28:00,386751377845,INV-1533,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.962,1.78,66886.85,66840.11,0
pi_0fd5fad2e96241aa8303fa,137.66,failed,edge,2025-08-15 19:07:21,669819246164,INV-7669,card,edge-12,Transfer,admin.selangor@bankedge.com,0.365,12.68,74688.76,74551.1,0
pi_512855c7a9e247a8860ace,113.7,succeeded,edge,2025-12-10 05:07:26,966521237705,INV-6763,fpx_ambank,edge-2,Transfer,admin.kedah@bankedge.com,0.978,14.3,95206.36,95092.66,0
pi_2b76e1dd0e35441ebe925a,56.42,succeeded,edge,2025-06-24 15:45:29,448282843500,INV-4775,card,edge-6,Transfer,admin.pahang@bankedge.com,0.984,2.33,63188.1,63131.68,0
pi_2a5d112ffb964d23af3419,31.49,succeeded,edge,2025-10-23 09:07:59,434365659710,Ref-345110b9,grabpay,edge-14,Transfer,admin.kl@bankedge.com,0.992,19.78,93722.18,93690.69,0
pi_0fbfb34358244e29b09206,533.1,succeeded,edge,2025-07-04 14:18:33,778619659055,Ref-5ba865eb,fpx_cimb,edge-16,Transfer,admin.putrajaya@bankedge.com,0.962,10.73,53259.04,52725.94,0
pi_96b0b8e5916b41439d16c4,74.62,succeeded,edge,2025-08-31 22:20:14,360043479759,INV-5899,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.944,16.47,96846.28,96771.66,0
pi_64bc1179093b432bbf404e,141.88,succeeded,edge,2025-10-19 02:49:52,976880834661,INV-7081,fpx_rhb,edge-16,Transfer,admin.putrajaya@bankedge.com,0.924,13.39,166988.1,166846.22,0
pi_35cd765e6eff4e1abee233,20.18,succeeded,cloud,2025-12-04 20:06:02,448464396686,INV-8656,card,,Transfer,admin.penang@bankedge.com,0.981,152.69,69115.7,69095.52,0
pi_7433d230f4c241cb8e87ef,81.77,succeeded,edge,2025-10-25 00:40:28,133896307781,Ref-b04637aa,fpx_rhb,edge-11,Transfer,admin.sarawak@bankedge.com,0.948,27.51,127483.53,127401.76,0
pi_72ade5cdf45042478c057d,5.35,succeeded,cloud,2025-11-20 13:44:56,574757163552,Ref-1a13ba33,card,,Transfer,admin.malacca@bankedge.com,0.913,54.44,98650.86,98645.51,0
pi_e2a3a51d375543bcb59756,86.49,succeeded,edge,2025-08-10 12:40:26,638756596321,INV-1735,fpx_cimb,edge-16,Transfer,admin.putrajaya@bankedge.com,0.901,15.65,183374.95,183288.46,0
pi_3993f505571b4e87a736cf,400.97,succeeded,edge,2025-09-15 18:17:52,835104059022,INV-5937,card,edge-12,Transfer,admin.selangor@bankedge.com,0.943,2.04,8645.42,8244.45,0
pi_a925dc20957948e79fbedc,60.18,succeeded,edge,2025-12-09 01:29:01,365496991400,Ref-27503472,card,edge-7,Transfer,admin.penang@bankedge.com,0.952,14.41,153869.62,153809.44,0
pi_d15314fda95b4e7f9d6a79,6.77,succeeded,edge,2025-07-07 10:13:30,558569079373,INV-7389,fpx_ambank,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.961,26.14,38233.87,38227.1,0
pi_5929c09611a34631907e0b,5.77,failed,edge,2025-08-04 12:06:28,297326317442,Ref-146582ed,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.163,25.03,125022.9,125017.13,0
pi_c14c70d18a774b8abdb63a,60.92,succeeded,edge,2025-09-19 06:22:46,928734749505,Ref-58a925b9,card,edge-7,Transfer,admin.penang@bankedge.com,0.997,19.16,7218.03,7157.11,0
pi_223edacec6d4440990a6f7,22.93,succeeded,edge,2025-12-06 07:48:38,441760069342,INV-4587,fpx_maybank,edge-12,Transfer,admin.selangor@bankedge.com,0.965,18.6,179837.12,179814.19,0
pi_34b893411fde48cea2bb9d,4.84,failed,edge,2025-10-18 00:47:40,707939771925,INV-6787,fpx_cimb,edge-8,Transfer,admin.perak@bankedge.com,0.176,29.38,193826.1,193821.26,0
pi_18ed54b23b2d4aee8c6fb3,171.38,succeeded,edge,2025-12-06 04:43:51,611286583289,Ref-e09833ac,fpx_cimb,edge-15,Transfer,admin.labuan@bankedge.com,0.912,19.21,173343.17,173171.79,0
pi_d0d7a128a5284625bb19cf,75.61,succeeded,edge,2025-07-11 15:56:37,331950708609,INV-3038,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.969,16.0,77209.64,77134.03,0
pi_8c96ce9d018747b0ad3d4d,42.97,succeeded,cloud,2025-06-21 14:55:50,831833355863,Ref-4cdbe8f8,card,,Transfer,admin.kedah@bankedge.com,0.953,47.42,141908.9,141865.93,0
pi_d549c8208a894919b12f20,278.41,succeeded,edge,2025-06-26 13:21:58,589774070141,INV-3381,fpx_cimb,edge-9,Transfer,admin.perlis@bankedge.com,0.968,25.07,47722.08,47443.67,0
pi_de0b18c04d1643b999a42e,16.81,succeeded,cloud,2025-07-30 08:16:22,399877146344,INV-8651,fpx_cimb,,Transfer,admin.kl@bankedge.com,0.959,24.2,173680.64,173663.83,0
pi_7367092d89c14991bbea8b,376.61,succeeded,cloud,2025-07-22 02:48:57,567664499897,INV-7934,card,,Transfer,superadmin@bankedge.com,0.908,120.39,181100.11,180723.5,0
pi_6f77a368774d4fa99bbb09,47.22,succeeded,edge,2025-08-18 19:58:22,326396201458,INV-5615,fpx_publicbank,edge-10,Transfer,admin.sabah@bankedge.com,0.939,10.82,135203.82,135156.6,0
pi_704170be9dcd411ab34bef,265.14,succeeded,edge,2025-08-16 19:14:38,28197606293,INV-7766,fpx_publicbank,edge-1,Transfer,admin.johor@bankedge.com,0.926,9.42,81740.77,81475.63,0
pi_e89441e7030b4493acbd50,112.84,succeeded,edge,2025-08-03 12:32:07,69113039752,INV-3197,card,edge-12,Transfer,admin.selangor@bankedge.com,0.993,10.65,73969.33,73856.49,0
pi_17f9da429ded4bf98f2945,212.33,succeeded,edge,2025-11-15 23:07:35,202321780730,INV-2924,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.945,15.3,99582.24,99369.91,0
pi_d66304155b974f43b34abb,498.32,succeeded,edge,2025-06-20 02:54:06,778655902078,INV-6422,card,edge-10,Transfer,admin.sabah@bankedge.com,0.925,18.86,119428.96,118930.64,0
pi_a54a94eed3b14bb2a54814,42.83,succeeded,edge,2025-07-10 10:26:38,471025659730,INV-6585,fpx_ambank,edge-10,Transfer,admin.sabah@bankedge.com,0.946,21.87,53397.75,53354.92,0
pi_9eb8d19a8a9d45bb918041,391.72,succeeded,edge,2025-09-28 12:46:38,290681591877,Ref-e949154d,fpx_maybank,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.934,5.89,6459.51,6067.79,0
pi_0fc831f822634b59bc70d7,61.21,succeeded,edge,2025-11-20 10:11:03,125332584225,Ref-76f6778c,fpx_cimb,edge-16,Transfer,admin.putrajaya@bankedge.com,0.936,28.32,161151.22,161090.01,0
pi_267745e7d81041c087ef89,60.44,succeeded,edge,2025-09-16 23:18:47,374505070301,Ref-efdc25d4,fpx_maybank,edge-2,Transfer,admin.kedah@bankedge.com,0.934,9.4,48511.6,48451.16,0
pi_06c09aa00f344845b4143e,51.93,succeeded,edge,2025-07-16 03:45:31,561127134427,INV-6834,fpx_rhb,edge-7,Transfer,admin.penang@bankedge.com,0.993,29.15,96989.04,96937.11,0
pi_e1ed4b457f1243bb8da2c9,95.55,succeeded,edge,2025-07-14 17:35:35,365688755563,Ref-c9b2360e,fpx_ambank,edge-3,Transfer,admin.kelantan@bankedge.com,0.972,3.3,59093.77,58998.22,0
pi_c227b653d1934d2ea06827,22.09,succeeded,edge,2025-09-19 20:47:13,271434877377,Ref-8c5d38e8,grabpay,edge-15,Transfer,admin.labuan@bankedge.com,0.956,23.57,177489.8,177467.71,0
pi_2924c5cae722421f92a19d,98.81,succeeded,cloud,2025-08-16 11:59:06,410604819779,Ref-47792870,card,,Transfer,superadmin@bankedge.com,0.955,9.77,129422.84,129324.03,0
pi_27baf92db2e74b068ea4bc,95.63,succeeded,edge,2025-09-17 07:17:36,261848687136,Ref-b777c923,card,edge-7,Transfer,admin.penang@bankedge.com,0.929,21.54,7079.17,6983.54,0
pi_4aef5a4136f24e9c8c80e1,174.21,succeeded,cloud,2025-08-29 02:32:28,722312428409,,card,,Transfer,admin.pahang@bankedge.com,0.989,129.07,108896.97,108722.76,0
pi_2d3ad56a5bb14514b2411d,217.24,succeeded,cloud,2025-07-07 06:30:53,822405906252,Ref-e8d06519,card,,Transfer,admin.sabah@bankedge.com,0.91,155.72,151306.24,151089.0,0
pi_e06093fb85b04a56a0f596,71.67,succeeded,edge,2025-10-11 20:42:35,308007417624,INV-7767,card,edge-8,Transfer,admin.perak@bankedge.com,0.919,23.21,37676.41,37604.74,0
pi_0070f4711465471fb1a3ae,45.2,succeeded,edge,2025-08-31 19:50:41,264738759270,INV-6361,card,edge-15,Transfer,admin.labuan@bankedge.com,0.968,15.35,33707.53,33662.33,0
pi_3f739ceb13fb4ebabaaebe,38.02,succeeded,edge,2025-09-26 21:32:46,98340071104,INV-5214,grabpay,edge-16,Transfer,admin.putrajaya@bankedge.com,0.927,10.02,113512.43,113474.41,0
pi_aa32b658f44249f9aa759f,27.97,succeeded,edge,2025-08-10 19:01:38,308584297760,INV-3500,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.933,10.02,87713.9,87685.93,0
pi_a481bdd9d899401d9e7c20,9.13,succeeded,edge,2025-11-05 02:45:01,988665254013,INV-9810,fpx_maybank,edge-13,Transfer,admin.terengganu@bankedge.com,0.939,29.88,83950.74,83941.61,0
pi_8d7cb6ff78454fb8be3ec4,52.31,succeeded,edge,2025-10-27 11:23:24,153431161077,INV-1859,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.963,4.96,176264.33,176212.02,0
pi_bc898289d0904ec7b232f8,39.81,succeeded,edge,2025-09-05 04:45:09,974698481171,Ref-bd08bd94,card,edge-9,Transfer,admin.perlis@bankedge.com,0.971,13.0,41148.65,41108.84,0
pi_074846eabc874c5fbd7924,409.25,succeeded,edge,2025-07-03 03:17:47,728779440840,INV-7092,card,edge-9,Transfer,admin.perlis@bankedge.com,0.939,26.79,160116.55,159707.3,0
pi_758852c7558f457eb18799,99.89,succeeded,edge,2025-08-15 15:18:24,716021763898,INV-5185,card,edge-1,Transfer,admin.johor@bankedge.com,0.907,27.58,147084.75,146984.86,0
pi_db87f97a2f1a44babfe7aa,53.19,succeeded,edge,2025-10-14 19:08:58,279312317948,INV-2006,fpx_cimb,edge-6,Transfer,admin.pahang@bankedge.com,0.911,11.3,192444.7,192391.51,0
pi_9f1fb3e65b4b46298434f7,106.23,succeeded,edge,2025-10-03 23:16:45,635072774352,INV-9645,fpx_ambank,edge-14,Transfer,admin.kl@bankedge.com,0.91,2.47,74047.4,73941.17,0
pi_670fb606455a4fcab727fc,19.99,succeeded,edge,2025-06-16 06:56:08,97823264763,Ref-0d6e420f,grabpay,edge-11,Transfer,admin.sarawak@bankedge.com,0.924,25.71,63661.47,63641.48,0
pi_bf645509fe3f4ed3ae1125,72.45,succeeded,cloud,2025-12-01 05:17:31,541539709254,Ref-22327738,card,,Transfer,superadmin@bankedge.com,0.948,143.49,84951.19,84878.74,0
pi_6bac9894350a4853b2f17e,120.1,succeeded,flagged,2025-09-30 20:34:44,808786369058,,card,edge-7,Transfer,admin.penang@bankedge.com,0.904,24.21,196349.85,196229.75,0
pi_8876ded5507d45dcb4e8ff,82.54,succeeded,cloud,2025-08-16 05:33:02,914025774702,Ref-3ad04721,grabpay,,Transfer,superadmin@bankedge.com,0.946,156.81,167799.25,167716.71,0
pi_c28516a899274218a03c86,63.66,succeeded,edge,2025-12-01 18:40:56,994496931425,Ref-37978496,fpx_rhb,edge-1,Transfer,admin.johor@bankedge.com,0.962,4.28,19588.66,19525.0,0
pi_d163569122aa4336913c83,612.92,succeeded,edge,2025-11-19 08:28:40,171729977791,Ref-aee25385,fpx_rhb,edge-16,Transfer,admin.putrajaya@bankedge.com,0.937,13.42,44554.65,43941.73,0
pi_6568bf71b0f54ad2acfb7f,256.75,succeeded,edge,2025-11-24 09:52:52,172087328481,INV-5027,card,edge-10,Transfer,admin.sabah@bankedge.com,0.982,29.95,22491.1,22234.35,0
pi_a0e8742bf0b44ca5b43209,119.19,succeeded,edge,2025-10-02 09:03:28,439951010541,INV-7780,card,edge-8,Transfer,admin.perak@bankedge.com,0.942,25.82,70602.31,70483.12,0
pi_1978ac4ba877418c94f972,103.1,succeeded,edge,2025-07-18 08:07:50,265889755044,INV-8750,card,edge-5,Transfer,admin.negerisembilan@bankedge.com,0.934,28.27,84486.79,84383.69,0
pi_7fb8c037516445b3a35ff0,118.32,succeeded,flagged,2025-09-18 16:40:34,481706927140,INV-1682,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.996,25.52,180732.37,180614.05,0
pi_3f6929e53b2a476790cefa,28.97,succeeded,edge,2025-10-24 16:24:49,661085604014,INV-3952,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.908,25.63,104748.73,104719.76,0
pi_150d346ba63f4b998f50aa,62.33,succeeded,edge,2025-06-24 08:39:28,772302088154,INV-2341,fpx_ambank,edge-8,Transfer,admin.perak@bankedge.com,0.902,8.91,173075.27,173012.94,0
pi_2cbc1f95c7ff45229979c1,6.83,succeeded,cloud,2025-09-21 09:55:33,297987993380,INV-5342,card,,Transfer,admin.kedah@bankedge.com,0.919,142.72,172206.89,172200.06,0
pi_eec86b5fea364c318ba243,79.45,succeeded,edge,2025-12-04 02:28:00,779776328436,INV-9264,fpx_publicbank,edge-4,Transfer,admin.malacca@bankedge.com,0.903,23.47,14230.39,14150.94,0
pi_f74fcfc7646745cc83154a,95.98,succeeded,edge,2025-07-27 13:26:11,6317667865,INV-7034,card,edge-8,Transfer,admin.perak@bankedge.com,0.937,29.44,49938.69,49842.71,0
pi_104a151f9c224ca19162a2,33.01,succeeded,edge,2025-07-10 18:50:37,37288064066,,card,edge-2,Transfer,admin.kedah@bankedge.com,0.99,23.36,24343.84,24310.83,0
pi_f5cc4eb17cf441a28ba515,401.0,succeeded,edge,2025-06-14 17:43:28,918748446439,Ref-b6a6c650,fpx_publicbank,edge-15,Transfer,admin.labuan@bankedge.com,0.934,19.05,140164.17,139763.17,0
pi_d2046ef931f946fe877fac,290.23,succeeded,edge,2025-09-05 14:58:00,410930790603,INV-2546,fpx_rhb,edge-3,Transfer,admin.kelantan@bankedge.com,0.954,4.14,76446.11,76155.88,0
pi_0ef91452b0ae400ab7362e,155.68,failed,edge,2025-08-26 00:26:23,93726891931,Ref-75ed12ca,card,edge-8,Transfer,admin.perak@bankedge.com,0.491,21.91,137283.43,137127.75,0
pi_7dc99ceaa9564c969138aa,93.47,succeeded,edge,2025-10-03 10:18:16,283680236456,,fpx_maybank,edge-16,Transfer,admin.putrajaya@bankedge.com,0.938,1.81,128894.84,128801.37,0
pi_e9dc5b61b6f842b3b84262,246.8,succeeded,edge,2025-06-25 12:00:25,549312476519,Ref-8b6a1781,fpx_publicbank,edge-12,Transfer,admin.selangor@bankedge.com,0.933,25.39,40925.05,40678.25,0
pi_ac102527fb9b4e0d805182,18.8,succeeded,flagged,2025-09-21 17:21:32,201666190100,INV-3623,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.954,13.34,129782.48,129763.68,0
pi_781d0bc66930491da9e098,189.57,succeeded,edge,2025-09-16 19:17:14,133025163693,INV-4609,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.906,15.86,112442.04,112252.47,0
pi_f372e2bce8f54318a95f9c,18.0,succeeded,edge,2025-09-22 14:06:50,219495110922,Ref-f3a3b2be,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.9,19.96,111371.56,111353.56,0
pi_f545c9188fb44755a81f03,191.71,succeeded,cloud,2025-08-02 04:01:05,862122749095,INV-5547,card,,Transfer,admin.selangor@bankedge.com,0.967,95.66,105014.62,104822.91,0
pi_96d9eda100d24ba7a0518d,40.72,succeeded,edge,2025-12-04 23:55:52,661287867619,Ref-d56a8278,card,edge-13,Transfer,admin.terengganu@bankedge.com,0.91,13.38,112852.05,112811.33,0
pi_e64c14a63be4436d80f717,253.56,failed,cloud,2025-10-31 17:28:14,164927041662,INV-2968,card,,Transfer,admin.sarawak@bankedge.com,0.348,26.85,112804.68,112551.12,0
pi_2ee4bd5f93fa4d4e8dabf8,347.98,succeeded,edge,2025-06-22 17:28:27,118497095781,INV-5352,card,edge-15,Transfer,admin.labuan@bankedge.com,0.978,11.2,122157.38,121809.4,0
pi_3345c02373fd41a7932f75,21.33,succeeded,edge,2025-09-13 20:48:57,497109920097,Ref-118213e6,card,edge-16,Transfer,admin.putrajaya@bankedge.com,0.955,15.21,146299.16,146277.83,0
pi_995b51d72884410b879d54,76.54,succeeded,edge,2025-07-13 08:40:45,137372624352,INV-3369,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.954,18.53,74882.32,74805.78,0
pi_08c63452ea0f4132bee17a,477.52,succeeded,edge,2025-08-18 19:40:20,123367494484,INV-7885,card,edge-7,Transfer,admin.penang@bankedge.com,0.925,4.57,128262.2,127784.68,0
pi_0ffdbd7458ad4ec6ad0424,81.26,succeeded,edge,2025-09-01 08:21:04,706753049290,INV-3172,card,edge-8,Transfer,admin.perak@bankedge.com,0.908,14.87,153048.77,152967.51,0
pi_5857c97c8196465bb0cfa8,241.01,succeeded,edge,2025-10-22 05:26:44,304549119144,Ref-5f1ec017,fpx_rhb,edge-12,Transfer,admin.selangor@bankedge.com,0.933,5.98,84993.37,84752.36,0
pi_108f380f7fa94dc5b1d083,108.62,succeeded,edge,2025-07-07 23:57:00,256344643239,INV-3706,card,edge-6,Transfer,admin.pahang@bankedge.com,0.985,9.42,118052.14,117943.52,0
pi_816b112daeee4852830c8d,58.46,succeeded,edge,2025-09-16 03:34:25,304443831672,Ref-9e79aaf5,card,edge-3,Transfer,admin.kelantan@bankedge.com,0.943,1.23,181180.26,181121.8,0
pi_76e85ad2dc86462fac4de9,42.39,succeeded,edge,2025-08-02 11:58:28,329387530700,INV-3056,fpx_maybank,edge-11,Transfer,admin.sarawak@bankedge.com,0.966,23.65,145091.72,145049.33,0
pi_81399ec002c14998ab5714,29.26,succeeded,edge,2025-11-09 19:15:13,941733806158,INV-8527,card,edge-11,Transfer,admin.sarawak@bankedge.com,0.992,21.01,15760.04,15730.78,0
pi_df573380b2c341e5a730ea,174.16,succeeded,edge,2025-11-01 17:38:04,204657493792,Ref-0535df9b,card,edge-2,Transfer,admin.kedah@bankedge.com,0.959,14.07,171001.3,170827.14,0
pi_79b4820667074047aab069,60.64,succeeded,cloud,2025-06-14 06:56:42,629782077077,Ref-fd2093a7,card,,Transfer,admin.terengganu@bankedge.com,0.998,109.74,161414.03,161353.39,0
pi_f5b27bc185fa426883154d,87.91,succeeded,edge,2025-06-30 01:34:31,286503412413,Ref-33009b25,fpx_publicbank,edge-4,Transfer,admin.malacca@bankedge.com,0.902,15.12,29608.43,29520.52,0
pi_a1cc0f2204864f9a8e46c7,83.35,succeeded,edge,2025-07-15 08:57:44,708048046468,INV-3549,card,edge-1,Transfer,admin.johor@bankedge.com,0.907,19.57,109366.65,109283.3,0
pi_821db27d1d4c4fb5917f1b,105.33,succeeded,edge,2025-12-03 04:03:59,108707316801,INV-9183,grabpay,edge-8,Transfer,admin.perak@bankedge.com,0.932,24.1,105969.54,105864.21,0
pi_04c22da983b34ce289f305,242.81,succeeded,edge,2025-07-01 21:01:38,180044800438,INV-5946,card,edge-12,Transfer,admin.selangor@bankedge.com,0.987,9.3,167504.66,167261.85,0
pi_814adf47448d4e13a51c93,475.96,succeeded,flagged,2025-11-12 11:43:47,429607871992,Ref-576a3c1e,fpx_publicbank,,Transfer,admin.kl@bankedge.com,0.918,49.95,25126.41,24650.45,0
pi_4bddd9f2c78d47a685e6c2,64.83,succeeded,edge,2025-06-13 14:53:44,885555734187,Ref-b112253c,card,edge-1,Transfer,admin.johor@bankedge.com,0.975,9.56,49600.95,49536.12,0
pi_7a74aa7851bc48418a0915,212.9,succeeded,edge,2025-09-25 12:10:29,634256407186,Ref-b79a239a,grabpay,edge-2,Transfer,admin.kedah@bankedge.com,0.925,25.74,114350.75,114137.85,0
pi_f90f0d53158e4decb3e453,175.54,succeeded,edge,2025-09-27 02:27:03,534034192195,INV-2103,card,edge-9,Transfer,admin.perlis@bankedge.com,0.974,5.94,590.79,415.25,0
pi_70539da5de8c404b90f569,104.27,succeeded,edge,2025-10-01 15:05:55,740672103377,INV-7423,fpx_publicbank,edge-14,Transfer,admin.kl@bankedge.com,0.953,10.74,190876.73,190772.46,0
pi_c48eb8746c8d46fbbd7673,376.96,succeeded,cloud,2025-09-16 04:11:25,837215711807,Ref-8781b1f3,card,,Transfer,superadmin@bankedge.com,0.994,18.13,160124.78,159747.82,0
